id,mal_text_similarity,unmatch_text_similarity,mal_image_similarity,unmatch_image_similarity,mal_image_similarity_bio,unmatch_image_similarity_bio
390,0.6179640889167786,0.43977415561676025,"0    20.340965
Name: Similarity Score, dtype: float64","0    20.340965
Name: Similarity Score, dtype: float64",1.0,1.0
391,0.3488262891769409,0.32884347438812256,"0    19.468822
Name: Similarity Score, dtype: float64","0    19.468822
Name: Similarity Score, dtype: float64",1.0,1.0
392,0.6437363028526306,0.5040430426597595,"0    31.950962
Name: Similarity Score, dtype: float64","0    21.525345
Name: Similarity Score, dtype: float64",1.0,1.0
393,0.37477511167526245,0.31713178753852844,"0    18.783037
Name: Similarity Score, dtype: float64","0    18.783037
Name: Similarity Score, dtype: float64",1.0,1.0
394,0.7998830676078796,0.47331106662750244,"0    25.208462
Name: Similarity Score, dtype: float64","0    25.208462
Name: Similarity Score, dtype: float64",1.0,1.0
395,0.6466107368469238,0.42806166410446167,"0    32.508331
Name: Similarity Score, dtype: float64","0    17.310152
Name: Similarity Score, dtype: float64",1.0,1.0
396,0.39731094241142273,0.587213933467865,"0    18.761272
Name: Similarity Score, dtype: float64","0    25.099716
Name: Similarity Score, dtype: float64",1.0,1.0
397,0.7563115358352661,0.610321581363678,"0    21.374788
Name: Similarity Score, dtype: float64","0    25.744104
Name: Similarity Score, dtype: float64",1.0,1.0
398,0.7752199172973633,0.5403555631637573,"0    23.708477
Name: Similarity Score, dtype: float64","0    23.708477
Name: Similarity Score, dtype: float64",1.0,1.0
399,0.632841944694519,0.4471111297607422,"0    26.317537
Name: Similarity Score, dtype: float64","0    26.522642
Name: Similarity Score, dtype: float64",1.0,1.0
400,0.7309247255325317,0.6885809302330017,"0    31.8906
Name: Similarity Score, dtype: float64","0    29.618252
Name: Similarity Score, dtype: float64",1.0,1.0
401,0.37070101499557495,0.33230459690093994,"0    18.553425
Name: Similarity Score, dtype: float64","0    18.553425
Name: Similarity Score, dtype: float64",1.0,1.0
402,0.5843628644943237,0.5646076202392578,"0    21.545046
Name: Similarity Score, dtype: float64","0    24.321241
Name: Similarity Score, dtype: float64",1.0,1.0
403,0.6985902786254883,0.4575730860233307,"0    20.847176
Name: Similarity Score, dtype: float64","0    20.847176
Name: Similarity Score, dtype: float64",1.0,1.0
404,0.7304364442825317,0.5906969904899597,"0    29.917461
Name: Similarity Score, dtype: float64","0    23.311911
Name: Similarity Score, dtype: float64",1.0,1.0
405,0.8232887983322144,0.5179232358932495,"0    31.565628
Name: Similarity Score, dtype: float64","0    22.322008
Name: Similarity Score, dtype: float64",1.0,1.0
406,0.5713223814964294,0.3835839033126831,"0    23.399935
Name: Similarity Score, dtype: float64","0    23.399935
Name: Similarity Score, dtype: float64",1.0,1.0
407,0.7114588618278503,0.4753310978412628,"0    22.722937
Name: Similarity Score, dtype: float64","0    22.722937
Name: Similarity Score, dtype: float64",1.0,1.0
408,0.8247131109237671,0.5696471929550171,"0    28.376181
Name: Similarity Score, dtype: float64","0    23.9433
Name: Similarity Score, dtype: float64",1.0,1.0
409,0.8281345367431641,0.5949980616569519,"0    30.947897
Name: Similarity Score, dtype: float64","0    25.579855
Name: Similarity Score, dtype: float64",1.0,1.0
410,0.7919868230819702,0.40195807814598083,"0    19.792597
Name: Similarity Score, dtype: float64","0    19.792597
Name: Similarity Score, dtype: float64",1.0,1.0
411,0.4544650912284851,0.6027529239654541,"0    20.534401
Name: Similarity Score, dtype: float64","0    24.299891
Name: Similarity Score, dtype: float64",1.0,1.0
412,0.7050635814666748,0.6475002765655518,"0    32.601719
Name: Similarity Score, dtype: float64","0    25.642056
Name: Similarity Score, dtype: float64",1.0,1.0
413,0.36364442110061646,0.5296422243118286,"0    18.003119
Name: Similarity Score, dtype: float64","0    21.419905
Name: Similarity Score, dtype: float64",1.0,1.0
414,0.4149984121322632,0.33339884877204895,"0    18.184488
Name: Similarity Score, dtype: float64","0    18.184488
Name: Similarity Score, dtype: float64",1.0,1.0
415,0.5611721873283386,0.4869069457054138,"0    24.500666
Name: Similarity Score, dtype: float64","0    23.419361
Name: Similarity Score, dtype: float64",1.0,1.0
416,0.3328898847103119,0.5396527051925659,"0    18.602253
Name: Similarity Score, dtype: float64","0    22.753868
Name: Similarity Score, dtype: float64",1.0,1.0
417,0.3981682360172272,0.3918485939502716,"0    18.380243
Name: Similarity Score, dtype: float64","0    18.380243
Name: Similarity Score, dtype: float64",1.0,1.0
418,0.5130885243415833,0.5641124248504639,"0    23.213484
Name: Similarity Score, dtype: float64","0    22.594164
Name: Similarity Score, dtype: float64",1.0,1.0
419,0.6985902786254883,0.44260331988334656,"0    21.169025
Name: Similarity Score, dtype: float64","0    21.169025
Name: Similarity Score, dtype: float64",1.0,1.0
420,0.7509931325912476,0.491968035697937,"0    19.476971
Name: Similarity Score, dtype: float64","0    19.476971
Name: Similarity Score, dtype: float64",1.0,1.0
421,0.3836992084980011,0.27185943722724915,"0    26.252201
Name: Similarity Score, dtype: float64","0    26.104542
Name: Similarity Score, dtype: float64",1.0,1.0
422,0.7785053253173828,0.5400419235229492,"0    22.901777
Name: Similarity Score, dtype: float64","0    22.263741
Name: Similarity Score, dtype: float64",1.0,1.0
423,0.8050619959831238,0.5703949928283691,"0    19.719032
Name: Similarity Score, dtype: float64","0    19.719032
Name: Similarity Score, dtype: float64",1.0,1.0
424,0.5501809120178223,0.5425856709480286,"0    28.910172
Name: Similarity Score, dtype: float64","0    26.159065
Name: Similarity Score, dtype: float64",1.0,1.0
425,0.8240633606910706,0.5752416849136353,"0    29.652578
Name: Similarity Score, dtype: float64","0    24.769655
Name: Similarity Score, dtype: float64",1.0,1.0
426,0.6279358863830566,0.3675473928451538,"0    18.577934
Name: Similarity Score, dtype: float64","0    18.577934
Name: Similarity Score, dtype: float64",1.0,1.0
427,0.3684541583061218,0.3345226049423218,"0    18.07542
Name: Similarity Score, dtype: float64","0    18.07542
Name: Similarity Score, dtype: float64",1.0,1.0
428,0.3873147964477539,0.2850714921951294,"0    17.481804
Name: Similarity Score, dtype: float64","0    18.157492
Name: Similarity Score, dtype: float64",1.0,1.0
429,0.36967188119888306,0.3023785352706909,"0    17.92491
Name: Similarity Score, dtype: float64","0    17.92491
Name: Similarity Score, dtype: float64",1.0,1.0
430,0.6038438081741333,0.594230592250824,"0    25.247822
Name: Similarity Score, dtype: float64","0    25.247822
Name: Similarity Score, dtype: float64",1.0,1.0
431,0.3915459215641022,0.34365659952163696,"0    16.745029
Name: Similarity Score, dtype: float64","0    16.745029
Name: Similarity Score, dtype: float64",1.0,1.0
432,0.8099212646484375,0.5629964470863342,"0    19.182722
Name: Similarity Score, dtype: float64","0    19.182722
Name: Similarity Score, dtype: float64",1.0,1.0
433,0.5737419128417969,0.4219806492328644,"0    22.386663
Name: Similarity Score, dtype: float64","0    23.025076
Name: Similarity Score, dtype: float64",1.0,1.0
434,0.7054641246795654,0.5100063681602478,"0    28.944937
Name: Similarity Score, dtype: float64","0    22.485424
Name: Similarity Score, dtype: float64",1.0,1.0
435,0.8220292329788208,0.6730648279190063,"0    31.70006
Name: Similarity Score, dtype: float64","0    25.999975
Name: Similarity Score, dtype: float64",1.0,1.0
436,0.3534814119338989,0.37723207473754883,"0    17.638609
Name: Similarity Score, dtype: float64","0    17.638609
Name: Similarity Score, dtype: float64",1.0,1.0
437,0.6793917417526245,0.6226187944412231,"0    31.457954
Name: Similarity Score, dtype: float64","0    24.612993
Name: Similarity Score, dtype: float64",1.0,1.0
438,0.8229708075523376,0.452792227268219,"0    30.771112
Name: Similarity Score, dtype: float64","0    23.881432
Name: Similarity Score, dtype: float64",1.0,1.0
439,0.7969508171081543,0.5354639291763306,"0    22.28109
Name: Similarity Score, dtype: float64","0    22.28109
Name: Similarity Score, dtype: float64",1.0,1.0
440,0.7989595532417297,0.509219229221344,"0    28.574244
Name: Similarity Score, dtype: float64","0    23.318087
Name: Similarity Score, dtype: float64",1.0,1.0
441,0.6692291498184204,0.5121546983718872,"0    22.565224
Name: Similarity Score, dtype: float64","0    22.565224
Name: Similarity Score, dtype: float64",1.0,1.0
442,0.37569665908813477,0.35596829652786255,"0    17.218218
Name: Similarity Score, dtype: float64","0    17.218218
Name: Similarity Score, dtype: float64",1.0,1.0
443,0.5426167249679565,0.48179900646209717,"0    20.798443
Name: Similarity Score, dtype: float64","0    19.430914
Name: Similarity Score, dtype: float64",1.0,1.0
444,0.6543899774551392,0.527576208114624,"0    25.696564
Name: Similarity Score, dtype: float64","0    25.696564
Name: Similarity Score, dtype: float64",1.0,1.0
445,0.46181726455688477,0.3962166905403137,"0    21.731314
Name: Similarity Score, dtype: float64","0    21.731314
Name: Similarity Score, dtype: float64",1.0,1.0
446,0.8120123147964478,0.429164856672287,"0    23.588884
Name: Similarity Score, dtype: float64","0    23.588884
Name: Similarity Score, dtype: float64",1.0,1.0
447,0.35137641429901123,0.272516131401062,"0    18.107492
Name: Similarity Score, dtype: float64","0    18.107492
Name: Similarity Score, dtype: float64",1.0,1.0
448,0.8622432947158813,0.4848814904689789,"0    31.035986
Name: Similarity Score, dtype: float64","0    22.60906
Name: Similarity Score, dtype: float64",1.0,1.0
449,0.7789283394813538,0.590545117855072,"0    30.36561
Name: Similarity Score, dtype: float64","0    26.166159
Name: Similarity Score, dtype: float64",1.0,1.0
450,0.4420022964477539,0.3304605484008789,"0    20.182613
Name: Similarity Score, dtype: float64","0    18.40106
Name: Similarity Score, dtype: float64",1.0,1.0
451,0.6661561727523804,0.5769656896591187,"0    30.453283
Name: Similarity Score, dtype: float64","0    23.033451
Name: Similarity Score, dtype: float64",1.0,1.0
452,0.7247781753540039,0.6140474081039429,"0    31.588722
Name: Similarity Score, dtype: float64","0    24.022633
Name: Similarity Score, dtype: float64",1.0,1.0
453,0.4157823324203491,0.3756521940231323,"0    24.973484
Name: Similarity Score, dtype: float64","0    25.533989
Name: Similarity Score, dtype: float64",1.0,1.0
454,0.6486077308654785,0.5363770723342896,"0    20.931269
Name: Similarity Score, dtype: float64","0    22.274908
Name: Similarity Score, dtype: float64",1.0,1.0
455,0.8400046825408936,0.6206942200660706,"0    29.609749
Name: Similarity Score, dtype: float64","0    26.07085
Name: Similarity Score, dtype: float64",1.0,1.0
456,0.6661561727523804,0.5769656896591187,"0    30.453283
Name: Similarity Score, dtype: float64","0    23.033451
Name: Similarity Score, dtype: float64",1.0,1.0
457,0.7103161811828613,0.42128437757492065,"0    22.439116
Name: Similarity Score, dtype: float64","0    23.132938
Name: Similarity Score, dtype: float64",1.0,1.0
458,0.706416666507721,0.6013973951339722,"0    31.314188
Name: Similarity Score, dtype: float64","0    24.067623
Name: Similarity Score, dtype: float64",1.0,1.0
459,0.6635391712188721,0.329018771648407,"0    22.442371
Name: Similarity Score, dtype: float64","0    22.442371
Name: Similarity Score, dtype: float64",1.0,1.0
460,0.4103126525878906,0.6404933929443359,"0    28.978153
Name: Similarity Score, dtype: float64","0    21.276899
Name: Similarity Score, dtype: float64",1.0,1.0
461,0.8424941301345825,0.6309059858322144,"0    28.126331
Name: Similarity Score, dtype: float64","0    25.585724
Name: Similarity Score, dtype: float64",1.0,1.0
462,0.7948390245437622,0.5327671766281128,"0    18.043547
Name: Similarity Score, dtype: float64","0    18.043547
Name: Similarity Score, dtype: float64",1.0,1.0
463,0.6548290252685547,0.6208490133285522,"0    17.170658
Name: Similarity Score, dtype: float64","0    26.618715
Name: Similarity Score, dtype: float64",1.0,1.0
464,0.6445035934448242,0.44414985179901123,"0    22.374226
Name: Similarity Score, dtype: float64","0    22.374226
Name: Similarity Score, dtype: float64",1.0,1.0
465,0.8345001935958862,0.6051428914070129,"0    30.068895
Name: Similarity Score, dtype: float64","0    23.869267
Name: Similarity Score, dtype: float64",1.0,1.0
466,0.6784191131591797,0.5085563659667969,"0    24.860516
Name: Similarity Score, dtype: float64","0    22.877029
Name: Similarity Score, dtype: float64",1.0,1.0
467,0.7143437266349792,0.640421986579895,"0    30.722713
Name: Similarity Score, dtype: float64","0    25.729454
Name: Similarity Score, dtype: float64",1.0,1.0
468,0.6781166791915894,0.520733118057251,"0    29.494635
Name: Similarity Score, dtype: float64","0    25.20458
Name: Similarity Score, dtype: float64",1.0,1.0
469,0.7300377488136292,0.6338261365890503,"0    30.201548
Name: Similarity Score, dtype: float64","0    23.940651
Name: Similarity Score, dtype: float64",1.0,1.0
470,0.8306859731674194,0.5695148706436157,"0    29.148445
Name: Similarity Score, dtype: float64","0    24.346399
Name: Similarity Score, dtype: float64",1.0,1.0
471,0.6793917417526245,0.6247701644897461,"0    31.558025
Name: Similarity Score, dtype: float64","0    26.529663
Name: Similarity Score, dtype: float64",1.0,1.0
472,0.690328061580658,0.5353842973709106,"0    29.319073
Name: Similarity Score, dtype: float64","0    24.457634
Name: Similarity Score, dtype: float64",1.0,1.0
473,0.8622432947158813,0.5829986333847046,"0    30.372894
Name: Similarity Score, dtype: float64","0    25.895197
Name: Similarity Score, dtype: float64",1.0,1.0
474,0.6463358402252197,0.4218425154685974,"0    19.831285
Name: Similarity Score, dtype: float64","0    19.831285
Name: Similarity Score, dtype: float64",1.0,1.0
475,0.37569665908813477,0.35596829652786255,"0    17.218218
Name: Similarity Score, dtype: float64","0    17.218218
Name: Similarity Score, dtype: float64",1.0,1.0
476,0.690328061580658,0.5353842973709106,"0    29.319073
Name: Similarity Score, dtype: float64","0    24.457634
Name: Similarity Score, dtype: float64",1.0,1.0
477,0.5333313345909119,0.5853543281555176,"0    29.105047
Name: Similarity Score, dtype: float64","0    26.363764
Name: Similarity Score, dtype: float64",1.0,1.0
478,0.3688567280769348,0.35057511925697327,"0    17.620472
Name: Similarity Score, dtype: float64","0    17.620472
Name: Similarity Score, dtype: float64",1.0,1.0
479,0.29707515239715576,0.5757629871368408,"0    17.8866
Name: Similarity Score, dtype: float64","0    26.393486
Name: Similarity Score, dtype: float64",1.0,1.0
480,0.3980446457862854,0.3503945469856262,"0    17.091702
Name: Similarity Score, dtype: float64","0    17.091702
Name: Similarity Score, dtype: float64",1.0,1.0
481,0.6083979606628418,0.48097607493400574,"0    21.884842
Name: Similarity Score, dtype: float64","0    22.194727
Name: Similarity Score, dtype: float64",1.0,1.0
482,0.44472432136535645,0.4105106592178345,"0    24.957281
Name: Similarity Score, dtype: float64","0    20.541767
Name: Similarity Score, dtype: float64",1.0,1.0
483,0.8126360177993774,0.6495946049690247,"0    29.790682
Name: Similarity Score, dtype: float64","0    23.652422
Name: Similarity Score, dtype: float64",1.0,1.0
484,0.7162841558456421,0.6162489056587219,"0    30.302868
Name: Similarity Score, dtype: float64","0    23.447994
Name: Similarity Score, dtype: float64",1.0,1.0
485,0.6072313189506531,0.41328340768814087,"0    24.071953
Name: Similarity Score, dtype: float64","0    24.071953
Name: Similarity Score, dtype: float64",1.0,1.0
486,0.6055508852005005,0.32571446895599365,"0    22.20676
Name: Similarity Score, dtype: float64","0    22.20676
Name: Similarity Score, dtype: float64",1.0,1.0
487,0.31087225675582886,0.26768290996551514,"0    19.994303
Name: Similarity Score, dtype: float64","0    19.994303
Name: Similarity Score, dtype: float64",1.0,1.0
488,0.3974001705646515,0.33126217126846313,"0    17.838942
Name: Similarity Score, dtype: float64","0    17.838942
Name: Similarity Score, dtype: float64",1.0,1.0
489,0.4006008505821228,0.3322479724884033,"0    18.618176
Name: Similarity Score, dtype: float64","0    18.618176
Name: Similarity Score, dtype: float64",1.0,1.0
490,0.381234347820282,0.3164297938346863,"0    17.258144
Name: Similarity Score, dtype: float64","0    17.258144
Name: Similarity Score, dtype: float64",1.0,1.0
491,0.7002029418945312,0.5619683265686035,"0    30.142483
Name: Similarity Score, dtype: float64","0    26.502335
Name: Similarity Score, dtype: float64",1.0,1.0
492,0.3759836256504059,0.31223922967910767,"0    20.020256
Name: Similarity Score, dtype: float64","0    20.020256
Name: Similarity Score, dtype: float64",1.0,1.0
493,0.4238346815109253,0.3402867913246155,"0    17.969049
Name: Similarity Score, dtype: float64","0    17.969049
Name: Similarity Score, dtype: float64",1.0,1.0
494,0.3927770256996155,0.303567111492157,"0    17.822588
Name: Similarity Score, dtype: float64","0    17.822588
Name: Similarity Score, dtype: float64",1.0,1.0
495,0.7470078468322754,0.7061057090759277,"0    27.210337
Name: Similarity Score, dtype: float64","0    23.212265
Name: Similarity Score, dtype: float64",1.0,1.0
496,0.420958936214447,0.3621569871902466,"0    18.187641
Name: Similarity Score, dtype: float64","0    18.187641
Name: Similarity Score, dtype: float64",1.0,1.0
497,0.7576313018798828,0.6366389989852905,"0    30.041365
Name: Similarity Score, dtype: float64","0    26.546501
Name: Similarity Score, dtype: float64",1.0,1.0
498,0.7242968082427979,0.640845775604248,"0    30.433685
Name: Similarity Score, dtype: float64","0    27.673376
Name: Similarity Score, dtype: float64",1.0,1.0
499,0.35700559616088867,0.3250963091850281,"0    17.356541
Name: Similarity Score, dtype: float64","0    17.356541
Name: Similarity Score, dtype: float64",1.0,1.0
500,0.827404797077179,0.6151829957962036,"0    30.219009
Name: Similarity Score, dtype: float64","0    24.324678
Name: Similarity Score, dtype: float64",1.0,1.0
501,0.8053696751594543,0.49345093965530396,"0    26.963346
Name: Similarity Score, dtype: float64","0    26.963346
Name: Similarity Score, dtype: float64",1.0,1.0
502,0.40112558007240295,0.33555394411087036,"0    17.808512
Name: Similarity Score, dtype: float64","0    17.808512
Name: Similarity Score, dtype: float64",1.0,1.0
503,0.792456865310669,0.5339643955230713,"0    28.889095
Name: Similarity Score, dtype: float64","0    22.003941
Name: Similarity Score, dtype: float64",1.0,1.0
504,0.5678020715713501,0.6438345909118652,"0    20.811922
Name: Similarity Score, dtype: float64","0    23.260185
Name: Similarity Score, dtype: float64",1.0,1.0
505,0.7344961166381836,0.5319823026657104,"0    21.567608
Name: Similarity Score, dtype: float64","0    21.567608
Name: Similarity Score, dtype: float64",1.0,1.0
506,0.596885085105896,0.5702903866767883,"0    27.160538
Name: Similarity Score, dtype: float64","0    23.075367
Name: Similarity Score, dtype: float64",1.0,1.0
507,0.38378843665122986,0.30514049530029297,"0    17.803669
Name: Similarity Score, dtype: float64","0    17.803669
Name: Similarity Score, dtype: float64",1.0,1.0
508,0.39055901765823364,0.32239171862602234,"0    18.22583
Name: Similarity Score, dtype: float64","0    18.22583
Name: Similarity Score, dtype: float64",1.0,1.0
509,0.41025805473327637,0.3479471802711487,"0    18.80529
Name: Similarity Score, dtype: float64","0    18.80529
Name: Similarity Score, dtype: float64",1.0,1.0
510,0.7403582334518433,0.5135502815246582,"0    31.014204
Name: Similarity Score, dtype: float64","0    24.654518
Name: Similarity Score, dtype: float64",1.0,1.0
511,0.39296942949295044,0.34577345848083496,"0    18.28582
Name: Similarity Score, dtype: float64","0    18.28582
Name: Similarity Score, dtype: float64",1.0,1.0
512,0.5488950610160828,0.35885176062583923,"0    21.748203
Name: Similarity Score, dtype: float64","0    22.923229
Name: Similarity Score, dtype: float64",1.0,1.0
513,0.7333564758300781,0.5727881193161011,"0    22.675508
Name: Similarity Score, dtype: float64","0    22.890671
Name: Similarity Score, dtype: float64",1.0,1.0
514,0.6495657563209534,0.39809900522232056,"0    20.926239
Name: Similarity Score, dtype: float64","0    19.706278
Name: Similarity Score, dtype: float64",1.0,1.0
515,0.5679149031639099,0.5073299407958984,"0    26.269493
Name: Similarity Score, dtype: float64","0    24.010736
Name: Similarity Score, dtype: float64",1.0,1.0
516,0.3677431344985962,0.35935428738594055,"0    20.585928
Name: Similarity Score, dtype: float64","0    20.585928
Name: Similarity Score, dtype: float64",1.0,1.0
517,0.5562984943389893,0.5438072681427002,"0    18.744738
Name: Similarity Score, dtype: float64","0    21.250448
Name: Similarity Score, dtype: float64",1.0,1.0
518,0.6804208159446716,0.472215473651886,"0    26.00519
Name: Similarity Score, dtype: float64","0    26.00519
Name: Similarity Score, dtype: float64",1.0,1.0
519,0.3974001705646515,0.33681267499923706,"0    17.452705
Name: Similarity Score, dtype: float64","0    17.452705
Name: Similarity Score, dtype: float64",1.0,1.0
520,0.38965803384780884,0.3021734952926636,"0    18.08424
Name: Similarity Score, dtype: float64","0    18.08424
Name: Similarity Score, dtype: float64",1.0,1.0
521,0.704272449016571,0.5119199752807617,"0    22.225229
Name: Similarity Score, dtype: float64","0    22.225229
Name: Similarity Score, dtype: float64",1.0,1.0
522,0.38843363523483276,0.31956636905670166,"0    21.902824
Name: Similarity Score, dtype: float64","0    21.902824
Name: Similarity Score, dtype: float64",1.0,1.0
523,0.381234347820282,0.32604554295539856,"0    18.177134
Name: Similarity Score, dtype: float64","0    18.177134
Name: Similarity Score, dtype: float64",1.0,1.0
524,0.29123014211654663,0.36190342903137207,"0    31.274975
Name: Similarity Score, dtype: float64","0    24.570999
Name: Similarity Score, dtype: float64",1.0,1.0
525,0.8438270688056946,0.6040117740631104,"0    30.108898
Name: Similarity Score, dtype: float64","0    25.458694
Name: Similarity Score, dtype: float64",1.0,1.0
526,0.7041134834289551,0.5733824968338013,"0    19.634232
Name: Similarity Score, dtype: float64","0    30.022753
Name: Similarity Score, dtype: float64",1.0,1.0
527,0.6902262568473816,0.5839883685112,"0    22.902819
Name: Similarity Score, dtype: float64","0    22.902819
Name: Similarity Score, dtype: float64",1.0,1.0
528,0.6443315744400024,0.32074037194252014,"0    21.854147
Name: Similarity Score, dtype: float64","0    21.854147
Name: Similarity Score, dtype: float64",1.0,1.0
529,0.72101891040802,0.36354315280914307,"0    19.346489
Name: Similarity Score, dtype: float64","0    19.140778
Name: Similarity Score, dtype: float64",1.0,1.0
530,0.6821415424346924,0.6019757986068726,"0    20.594158
Name: Similarity Score, dtype: float64","0    20.698168
Name: Similarity Score, dtype: float64",1.0,1.0
531,0.6234554052352905,0.5494146347045898,"0    23.048231
Name: Similarity Score, dtype: float64","0    23.663643
Name: Similarity Score, dtype: float64",1.0,1.0
532,0.7451179027557373,0.5143624544143677,"0    28.60347
Name: Similarity Score, dtype: float64","0    21.091381
Name: Similarity Score, dtype: float64",1.0,1.0
533,0.7718786001205444,0.618660032749176,"0    20.813347
Name: Similarity Score, dtype: float64","0    23.043377
Name: Similarity Score, dtype: float64",1.0,1.0
534,0.41651278734207153,0.6937960386276245,"0    31.073818
Name: Similarity Score, dtype: float64","0    23.368069
Name: Similarity Score, dtype: float64",1.0,1.0
535,0.37306180596351624,0.32089030742645264,"0    18.133209
Name: Similarity Score, dtype: float64","0    18.133209
Name: Similarity Score, dtype: float64",1.0,1.0
536,0.5871976613998413,0.5658243298530579,"0    27.081146
Name: Similarity Score, dtype: float64","0    23.842407
Name: Similarity Score, dtype: float64",1.0,1.0
537,0.6968551874160767,0.591267466545105,"0    29.940557
Name: Similarity Score, dtype: float64","0    25.924566
Name: Similarity Score, dtype: float64",1.0,1.0
538,0.6764255166053772,0.49644914269447327,"0    29.022867
Name: Similarity Score, dtype: float64","0    19.723038
Name: Similarity Score, dtype: float64",1.0,1.0
539,0.3677431344985962,0.3772042989730835,"0    17.87851
Name: Similarity Score, dtype: float64","0    17.87851
Name: Similarity Score, dtype: float64",1.0,1.0
540,0.384890615940094,0.32676446437835693,"0    18.971256
Name: Similarity Score, dtype: float64","0    18.971256
Name: Similarity Score, dtype: float64",1.0,1.0
541,0.4212803244590759,0.44727301597595215,"0    21.515434
Name: Similarity Score, dtype: float64","0    20.956022
Name: Similarity Score, dtype: float64",1.0,1.0
542,0.5635669231414795,0.5789101719856262,"0    21.696022
Name: Similarity Score, dtype: float64","0    23.189333
Name: Similarity Score, dtype: float64",1.0,1.0
543,0.8171858191490173,0.5193142890930176,"0    33.312027
Name: Similarity Score, dtype: float64","0    23.814842
Name: Similarity Score, dtype: float64",1.0,1.0
544,0.7279798984527588,0.49461644887924194,"0    33.284462
Name: Similarity Score, dtype: float64","0    22.737022
Name: Similarity Score, dtype: float64",1.0,1.0
545,0.6833721995353699,0.4363786280155182,"0    29.055273
Name: Similarity Score, dtype: float64","0    23.617298
Name: Similarity Score, dtype: float64",1.0,1.0
546,0.6361063718795776,0.530466616153717,"0    28.03587
Name: Similarity Score, dtype: float64","0    28.03587
Name: Similarity Score, dtype: float64",1.0,1.0
547,0.7955958843231201,0.4177969694137573,"0    24.576164
Name: Similarity Score, dtype: float64","0    24.576164
Name: Similarity Score, dtype: float64",1.0,1.0
548,0.529417872428894,0.4824795126914978,"0    31.543272
Name: Similarity Score, dtype: float64","0    24.623495
Name: Similarity Score, dtype: float64",1.0,1.0
549,0.6117120981216431,0.4237027168273926,"0    25.352324
Name: Similarity Score, dtype: float64","0    26.287985
Name: Similarity Score, dtype: float64",1.0,1.0
550,0.586450457572937,0.5683197975158691,"0    22.191757
Name: Similarity Score, dtype: float64","0    22.630096
Name: Similarity Score, dtype: float64",1.0,1.0
551,0.6467169523239136,0.45254355669021606,"0    18.433138
Name: Similarity Score, dtype: float64","0    18.433138
Name: Similarity Score, dtype: float64",1.0,1.0
552,0.8233027458190918,0.6051414012908936,"0    30.54735
Name: Similarity Score, dtype: float64","0    27.14109
Name: Similarity Score, dtype: float64",1.0,1.0
553,0.5986610651016235,0.5595382452011108,"0    21.418198
Name: Similarity Score, dtype: float64","0    20.791267
Name: Similarity Score, dtype: float64",1.0,1.0
554,0.7800837755203247,0.5091291666030884,"0    24.718098
Name: Similarity Score, dtype: float64","0    24.718098
Name: Similarity Score, dtype: float64",1.0,1.0
555,0.810316801071167,0.617758572101593,"0    30.503038
Name: Similarity Score, dtype: float64","0    18.904606
Name: Similarity Score, dtype: float64",1.0,1.0
556,0.6742601990699768,0.5074493288993835,"0    24.705786
Name: Similarity Score, dtype: float64","0    24.854029
Name: Similarity Score, dtype: float64",1.0,1.0
557,0.7153138518333435,0.606952428817749,"0    31.334478
Name: Similarity Score, dtype: float64","0    22.99811
Name: Similarity Score, dtype: float64",1.0,1.0
558,0.8006787300109863,0.6170373558998108,"0    31.734896
Name: Similarity Score, dtype: float64","0    19.523249
Name: Similarity Score, dtype: float64",1.0,1.0
559,0.8331526517868042,0.6113535761833191,"0    30.532679
Name: Similarity Score, dtype: float64","0    23.447212
Name: Similarity Score, dtype: float64",1.0,1.0
560,0.3551862835884094,0.6035293340682983,"0    32.309273
Name: Similarity Score, dtype: float64","0    23.137402
Name: Similarity Score, dtype: float64",1.0,1.0
561,0.7044686079025269,0.5153751373291016,"0    24.752209
Name: Similarity Score, dtype: float64","0    25.879416
Name: Similarity Score, dtype: float64",1.0,1.0
562,0.6212762594223022,0.4263140857219696,"0    26.428658
Name: Similarity Score, dtype: float64","0    26.428658
Name: Similarity Score, dtype: float64",1.0,1.0
563,0.7393112182617188,0.42807912826538086,"0    22.988533
Name: Similarity Score, dtype: float64","0    22.988533
Name: Similarity Score, dtype: float64",1.0,1.0
564,0.7004629373550415,0.5611758828163147,"0    24.760214
Name: Similarity Score, dtype: float64","0    24.760214
Name: Similarity Score, dtype: float64",1.0,1.0
565,0.559613049030304,0.6701041460037231,"0    33.404537
Name: Similarity Score, dtype: float64","0    26.785532
Name: Similarity Score, dtype: float64",1.0,1.0
566,0.6324896812438965,0.45475873351097107,"0    19.356676
Name: Similarity Score, dtype: float64","0    19.356676
Name: Similarity Score, dtype: float64",1.0,1.0
567,0.7825716137886047,0.555700421333313,"0    22.663706
Name: Similarity Score, dtype: float64","0    22.663706
Name: Similarity Score, dtype: float64",1.0,1.0
568,0.4516720771789551,0.5051006078720093,"0    20.284986
Name: Similarity Score, dtype: float64","0    19.568632
Name: Similarity Score, dtype: float64",1.0,1.0
569,0.6735378503799438,0.5148645639419556,"0    24.234798
Name: Similarity Score, dtype: float64","0    24.234798
Name: Similarity Score, dtype: float64",1.0,1.0
570,0.7348442673683167,0.7068577408790588,"0    31.068552
Name: Similarity Score, dtype: float64","0    23.707727
Name: Similarity Score, dtype: float64",1.0,1.0
