id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
12400,CMIC-111k/MRI/Brain/Tr-no_0632.jpg,MRI and Brain,33.353851318359375,Ultrasound and Carotid,14.75482177734375
12401,CMIC-111k/MRI/Brain/Tr-pi_1359.jpg,MRI and Brain,31.920082092285156,Ultrasound and Carotid,14.088930130004883
12402,CMIC-111k/MRI/Brain/Tr-no_0799.jpg,MRI and Brain,34.675132751464844,Xray and Dental,11.87928581237793
12403,CMIC-111k/MRI/Brain/Tr-me_0014.jpg,MRI and Brain,35.524864196777344,CT and Brain,29.578338623046875
12404,CMIC-111k/MRI/Brain/Tr-gl_0330.jpg,MRI and Brain,32.14451599121094,Ultrasound and Brain,24.75117301940918
12405,CMIC-111k/MRI/Brain/Tr-no_1500.jpg,MRI and Brain,29.10002899169922,Xray and Chest,11.511478424072266
12406,CMIC-111k/MRI/Brain/Tr-me_1039.jpg,MRI and Brain,27.298660278320312,OCT and Retina,9.146491050720215
12407,CMIC-111k/MRI/Brain/Tr-no_1586.jpg,MRI and Brain,30.400646209716797,Xray and Chest,13.056999206542969
12408,CMIC-111k/MRI/Brain/Tr-me_0156.jpg,MRI and Brain,32.14209747314453,Ultrasound and Carotid,10.827585220336914
12409,CMIC-111k/MRI/Brain/Tr-gl_0686.jpg,MRI and Brain,34.101417541503906,Ultrasound and Brain,28.352397918701172
12410,CMIC-111k/MRI/Brain/Tr-pi_0874.jpg,MRI and Brain,35.871795654296875,Mamography and Breast,11.55644416809082
12411,CMIC-111k/MRI/Brain/Te-gl_0076.jpg,MRI and Brain,32.482627868652344,Xray and Skeleton,17.07274055480957
12412,CMIC-111k/MRI/Brain/Y17.jpg,MRI and Brain,29.324983596801758,CT and Heart,13.539323806762695
12413,CMIC-111k/MRI/Brain/Tr-me_0528.jpg,MRI and Brain,33.86803436279297,Dermoscopy and Skin,13.649321556091309
12414,CMIC-111k/MRI/Brain/Tr-pi_0092.jpg,MRI and Brain,31.407604217529297,OCT and Retina,19.73895835876465
12415,CMIC-111k/MRI/Brain/Tr-me_0339.jpg,MRI and Brain,32.117027282714844,Dermoscopy and Skin,15.395211219787598
12416,CMIC-111k/MRI/Brain/Tr-me_0933.jpg,MRI and Brain,33.09968948364258,Xray and Skeleton,9.456306457519531
12417,CMIC-111k/MRI/Brain/Tr-gl_0584.jpg,MRI and Brain,29.83399200439453,Ultrasound and Baby,16.576358795166016
12418,CMIC-111k/MRI/Brain/Tr-me_0998.jpg,MRI and Brain,27.453411102294922,CT and Heart,12.295965194702148
12419,CMIC-111k/MRI/Brain/Y29.jpg,MRI and Brain,28.88817024230957,Xray and Chest,8.763435363769531
12420,CMIC-111k/MRI/Brain/Tr-me_1162.jpg,MRI and Brain,33.949462890625,CT and Brain,27.273029327392578
12421,CMIC-111k/MRI/Brain/Tr-me_1279.jpg,MRI and Brain,31.384382247924805,Ultrasound and Brain,24.19108772277832
12422,CMIC-111k/MRI/Brain/Tr-no_0786.jpg,MRI and Brain,26.476428985595703,Mamography and Breast,8.165425300598145
12423,CMIC-111k/MRI/Brain/Tr-me_1035.jpg,MRI and Brain,30.670087814331055,Xray and Chest,8.314046859741211
12424,CMIC-111k/MRI/Brain/Tr-no_0203.jpg,MRI and Brain,35.55850601196289,Dermoscopy and Skin,17.058486938476562
12425,CMIC-111k/MRI/Brain/Tr-pi_0345.jpg,MRI and Brain,29.636320114135742,Ultrasound and Ovary,15.716727256774902
12426,CMIC-111k/MRI/Brain/Tr-me_0320.jpg,MRI and Brain,32.57953643798828,CT and Heart,15.438743591308594
12427,CMIC-111k/MRI/Brain/Tr-me_0977.jpg,MRI and Brain,33.76409912109375,Ultrasound and Brain,28.162220001220703
12428,CMIC-111k/MRI/Brain/Tr-pi_0609.jpg,MRI and Brain,32.37046813964844,Xray and Chest,10.98834228515625
12429,CMIC-111k/MRI/Brain/Tr-me_1122.jpg,MRI and Brain,35.82664108276367,Ultrasound and Brain,28.158031463623047
12430,CMIC-111k/MRI/Brain/Tr-no_1135.jpg,MRI and Brain,34.96153259277344,Xray and Dental,13.478209495544434
12431,CMIC-111k/MRI/Brain/Tr-pi_0229.jpg,MRI and Brain,33.69429016113281,Xray and Dental,13.873055458068848
12432,CMIC-111k/MRI/Brain/Tr-no_0130.jpg,MRI and Brain,35.95915222167969,Ultrasound and Brain,28.808210372924805
12433,CMIC-111k/MRI/Brain/Te-pi_0211.jpg,MRI and Brain,29.35710334777832,Xray and Chest,12.804912567138672
12434,CMIC-111k/MRI/Brain/Tr-pi_0146.jpg,MRI and Brain,33.65735626220703,Ultrasound and Brain,27.58289337158203
12435,CMIC-111k/MRI/Brain/Tr-gl_0484.jpg,MRI and Brain,29.773113250732422,Endoscopy and Gastroent,9.66740608215332
12436,CMIC-111k/MRI/Brain/Tr-pi_1117.jpg,MRI and Brain,31.814842224121094,Xray and Skeleton,10.763704299926758
12437,CMIC-111k/MRI/Brain/Tr-no_1289.jpg,MRI and Brain,29.572303771972656,Ultrasound and Carotid,12.593506813049316
12438,CMIC-111k/MRI/Brain/Tr-no_0485.jpg,MRI and Brain,33.725189208984375,Ultrasound and Carotid,15.970773696899414
12439,CMIC-111k/MRI/Brain/Te-pi_0292.jpg,MRI and Brain,31.97882080078125,MRI and Alzheimer,25.20431900024414
12440,CMIC-111k/MRI/Brain/Tr-gl_0398.jpg,MRI and Brain,33.033782958984375,Xray and Dental,8.612211227416992
12441,CMIC-111k/MRI/Brain/Tr-gl_1249.jpg,MRI and Brain,37.086978912353516,CT and Chest,16.23407554626465
12442,CMIC-111k/MRI/Brain/Tr-gl_0139.jpg,MRI and Brain,32.12678527832031,Ultrasound and Breast,13.262836456298828
12443,CMIC-111k/MRI/Brain/Tr-pi_0691.jpg,MRI and Brain,29.60668182373047,Xray and Dental,13.990608215332031
12444,CMIC-111k/MRI/Brain/Tr-pi_0586.jpg,MRI and Brain,30.93206787109375,Xray and Chest,9.102516174316406
12445,CMIC-111k/MRI/Brain/Tr-gl_0294.jpg,MRI and Brain,31.480358123779297,Ultrasound and Baby,16.138277053833008
12446,CMIC-111k/MRI/Brain/Tr-gl_1087.jpg,MRI and Brain,34.66168975830078,Dermoscopy and Skin,15.00435733795166
12447,CMIC-111k/MRI/Brain/Tr-me_1087.jpg,MRI and Brain,32.843414306640625,Ultrasound and Baby,15.871789932250977
12448,CMIC-111k/MRI/Brain/Te-pi_0038.jpg,MRI and Brain,32.77063751220703,Ultrasound and Breast,14.918100357055664
12449,CMIC-111k/MRI/Brain/Tr-pi_0148.jpg,MRI and Brain,32.00106430053711,Ultrasound and Brain,24.602432250976562
12450,CMIC-111k/MRI/Brain/Tr-gl_0266.jpg,MRI and Brain,28.925912857055664,Xray and Dental,5.93716287612915
12451,CMIC-111k/MRI/Brain/Tr-me_0936.jpg,MRI and Brain,30.82970428466797,OCT and Retina,10.011075973510742
12452,CMIC-111k/MRI/Brain/Tr-gl_1223.jpg,MRI and Brain,36.41636276245117,MRI and Alzheimer,31.058643341064453
12453,CMIC-111k/MRI/Brain/Te-pi_0105.jpg,MRI and Brain,35.661903381347656,CT and Chest,16.22683334350586
12454,CMIC-111k/MRI/Brain/Tr-me_0752.jpg,MRI and Brain,31.64429473876953,Dermoscopy and Skin,8.545587539672852
12455,CMIC-111k/MRI/Brain/Tr-no_1045.jpg,MRI and Brain,35.426551818847656,CT and Chest,18.36812973022461
12456,CMIC-111k/MRI/Brain/Te-no_0197.jpg,MRI and Brain,32.709678649902344,CT and Brain,29.074840545654297
12457,CMIC-111k/MRI/Brain/Tr-me_0949.jpg,MRI and Brain,32.795169830322266,Ultrasound and Breast,14.569963455200195
12458,CMIC-111k/MRI/Brain/Tr-no_0825.jpg,MRI and Brain,27.729814529418945,Ultrasound and Ovary,0.7792474031448364
