id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
50325,CMIC-111k/Xray/Skeleton/26452.png,Xray and Skeleton,31.826343536376953,CT and Brain,12.236686706542969
50326,CMIC-111k/Xray/Skeleton/29291.png,Xray and Skeleton,32.393287658691406,MRI and Brain,15.781610488891602
50327,CMIC-111k/Xray/Skeleton/22649.png,Xray and Skeleton,25.655487060546875,Ultrasound and Breast,24.16704559326172
50328,CMIC-111k/Xray/Skeleton/8810.png,Xray and Skeleton,35.220977783203125,Ultrasound and Ovary,17.57653045654297
50329,CMIC-111k/Xray/Skeleton/6293.png,Xray and Skeleton,27.500564575195312,Ultrasound and Baby,17.62247085571289
50330,CMIC-111k/Xray/Skeleton/18954.png,Xray and Skeleton,25.6207275390625,MRI and Alzheimer,12.344901084899902
50331,CMIC-111k/Xray/Skeleton/37613.png,Xray and Skeleton,25.41529655456543,MRI and Alzheimer,17.095396041870117
50332,CMIC-111k/Xray/Skeleton/25180.png,Xray and Skeleton,38.96815490722656,MRI and Alzheimer,13.014266014099121
50333,CMIC-111k/Xray/Skeleton/1550.png,Xray and Skeleton,32.56889343261719,Ultrasound and Breast,19.302780151367188
50334,CMIC-111k/Xray/Skeleton/12076.png,Xray and Skeleton,30.93433380126953,OCT and Retina,15.947065353393555
50335,CMIC-111k/Xray/Skeleton/3602.png,Xray and Skeleton,31.5081729888916,Fundus and Retina,19.145156860351562
50336,CMIC-111k/Xray/Skeleton/0382.png,Xray and Skeleton,22.67413330078125,Ultrasound and Brain,12.696893692016602
50337,CMIC-111k/Xray/Skeleton/37368.png,Xray and Skeleton,30.55081558227539,Ultrasound and Baby,17.595998764038086
50338,CMIC-111k/Xray/Skeleton/13828.png,Xray and Skeleton,20.728946685791016,Fundus and Retina,9.313230514526367
50339,CMIC-111k/Xray/Skeleton/0810.png,Xray and Skeleton,30.85595703125,MRI and Brain,16.0030460357666
50340,CMIC-111k/Xray/Skeleton/10492.png,Xray and Skeleton,29.538610458374023,MRI and Alzheimer,13.522560119628906
50341,CMIC-111k/Xray/Skeleton/35270.png,Xray and Skeleton,28.841644287109375,MRI and Brain,21.597522735595703
50342,CMIC-111k/Xray/Skeleton/32168.png,Xray and Skeleton,28.7547550201416,MRI and Alzheimer,12.642623901367188
50343,CMIC-111k/Xray/Skeleton/35813.png,Xray and Skeleton,29.158620834350586,MRI and Alzheimer,13.1898193359375
50344,CMIC-111k/Xray/Skeleton/16261.png,Xray and Skeleton,25.339879989624023,Xray and Dental,20.932846069335938
50345,CMIC-111k/Xray/Skeleton/1332.png,Xray and Skeleton,29.04010772705078,OCT and Retina,16.17017364501953
50346,CMIC-111k/Xray/Skeleton/2172.png,Xray and Skeleton,33.72351837158203,CT and Chest,13.559133529663086
50347,CMIC-111k/Xray/Skeleton/18097.png,Xray and Skeleton,30.124752044677734,Ultrasound and Brain,19.02558708190918
50348,CMIC-111k/Xray/Skeleton/32562.png,Xray and Skeleton,27.352230072021484,Ultrasound and Baby,18.684402465820312
50349,CMIC-111k/Xray/Skeleton/35478.png,Xray and Skeleton,25.2188663482666,CT and Brain,12.362882614135742
50350,CMIC-111k/Xray/Skeleton/13656.png,Xray and Skeleton,30.4229679107666,Dermoscopy and Skin,17.668968200683594
50351,CMIC-111k/Xray/Skeleton/23086.png,Xray and Skeleton,30.851604461669922,MRI and Brain,16.496320724487305
50352,CMIC-111k/Xray/Skeleton/7851.png,Xray and Skeleton,32.49481964111328,CT and Heart,15.99969482421875
50353,CMIC-111k/Xray/Skeleton/15321.png,Xray and Skeleton,27.483274459838867,Endoscopy and Gastroent,18.425487518310547
50354,CMIC-111k/Xray/Skeleton/38502.png,Xray and Skeleton,31.729345321655273,Ultrasound and Brain,24.193004608154297
50355,CMIC-111k/Xray/Skeleton/1198.png,Xray and Skeleton,30.584056854248047,Xray and Chest,19.716514587402344
50356,CMIC-111k/Xray/Skeleton/17333.png,Xray and Skeleton,34.42607116699219,MRI and Alzheimer,12.598054885864258
50357,CMIC-111k/Xray/Skeleton/5538.png,Xray and Skeleton,27.58489418029785,Dermoscopy and Skin,7.7968220710754395
50358,CMIC-111k/Xray/Skeleton/36877.png,Xray and Skeleton,29.300418853759766,Mamography and Breast,11.254919052124023
50359,CMIC-111k/Xray/Skeleton/25363.png,Xray and Skeleton,32.53669357299805,Dermoscopy and Skin,16.49419593811035
50360,CMIC-111k/Xray/Skeleton/28394.png,Xray and Skeleton,30.293441772460938,CT and Brain,10.078505516052246
50361,CMIC-111k/Xray/Skeleton/30685.png,Xray and Skeleton,30.424270629882812,Ultrasound and Breast,17.53891372680664
50362,CMIC-111k/Xray/Skeleton/5232.png,Xray and Skeleton,33.35902404785156,CT and Chest,13.822342872619629
50363,CMIC-111k/Xray/Skeleton/27002.png,Xray and Skeleton,33.93391036987305,Ultrasound and Carotid,15.198127746582031
50364,CMIC-111k/Xray/Skeleton/33140.png,Xray and Skeleton,27.596942901611328,Dermoscopy and Skin,16.364299774169922
50365,CMIC-111k/Xray/Skeleton/35936.png,Xray and Skeleton,30.943696975708008,CT and Chest,14.748941421508789
50366,CMIC-111k/Xray/Skeleton/1576.png,Xray and Skeleton,36.63990783691406,Xray and Dental,28.954450607299805
50367,CMIC-111k/Xray/Skeleton/34076.png,Xray and Skeleton,30.987207412719727,Ultrasound and Carotid,16.454946517944336
50368,CMIC-111k/Xray/Skeleton/32666.png,Xray and Skeleton,29.164321899414062,OCT and Retina,15.129231452941895
50369,CMIC-111k/Xray/Skeleton/27066.png,Xray and Skeleton,32.6128044128418,MRI and Brain,18.202632904052734
50370,CMIC-111k/Xray/Skeleton/39711.png,Xray and Skeleton,27.588735580444336,Fundus and Retina,14.479694366455078
50371,CMIC-111k/Xray/Skeleton/0939.png,Xray and Skeleton,26.435333251953125,Xray and Dental,21.692726135253906
50372,CMIC-111k/Xray/Skeleton/6844.png,Xray and Skeleton,31.747228622436523,Xray and Chest,18.630992889404297
50373,CMIC-111k/Xray/Skeleton/12828.png,Xray and Skeleton,30.32801055908203,Mamography and Breast,15.671370506286621
50374,CMIC-111k/Xray/Skeleton/9452.png,Xray and Skeleton,32.69163513183594,CT and Heart,15.23039722442627
50375,CMIC-111k/Xray/Skeleton/12391.png,Xray and Skeleton,29.09893035888672,MRI and Alzheimer,14.252753257751465
50376,CMIC-111k/Xray/Skeleton/13252.png,Xray and Skeleton,30.17997932434082,Fundus and Retina,13.085552215576172
50377,CMIC-111k/Xray/Skeleton/20635.png,Xray and Skeleton,18.007375717163086,CT and Heart,18.107093811035156
50378,CMIC-111k/Xray/Skeleton/16854.png,Xray and Skeleton,28.047870635986328,Ultrasound and Breast,27.50735855102539
50379,CMIC-111k/Xray/Skeleton/2484.png,Xray and Skeleton,33.33892059326172,CT and Chest,14.305912971496582
50380,CMIC-111k/Xray/Skeleton/18780.png,Xray and Skeleton,31.85482406616211,Ultrasound and Breast,27.22309112548828
50381,CMIC-111k/Xray/Skeleton/1106.png,Xray and Skeleton,32.22152328491211,CT and Brain,10.075114250183105
50382,CMIC-111k/Xray/Skeleton/2929.png,Xray and Skeleton,32.05607604980469,MRI and Brain,17.43346405029297
50383,CMIC-111k/Xray/Skeleton/13801.png,Xray and Skeleton,27.33465576171875,Ultrasound and Ovary,10.720489501953125
50384,CMIC-111k/Xray/Skeleton/1585.png,Xray and Skeleton,28.575145721435547,Ultrasound and Breast,18.861963272094727
50385,CMIC-111k/Xray/Skeleton/18768.png,Xray and Skeleton,30.775146484375,MRI and Brain,15.242317199707031
50386,CMIC-111k/Xray/Skeleton/38100.png,Xray and Skeleton,21.645814895629883,Ultrasound and Breast,18.89168930053711
50387,CMIC-111k/Xray/Skeleton/33363.png,Xray and Skeleton,27.666593551635742,Ultrasound and Carotid,15.77746295928955
50388,CMIC-111k/Xray/Skeleton/16254.png,Xray and Skeleton,18.4151554107666,Ultrasound and Brain,11.8431978225708
50389,CMIC-111k/Xray/Skeleton/35189.png,Xray and Skeleton,23.89916229248047,MRI and Brain,18.084186553955078
50390,CMIC-111k/Xray/Skeleton/28111.png,Xray and Skeleton,34.297245025634766,Ultrasound and Ovary,16.02777099609375
50391,CMIC-111k/Xray/Skeleton/15636.png,Xray and Skeleton,28.874332427978516,MRI and Alzheimer,10.571040153503418
50392,CMIC-111k/Xray/Skeleton/4635.png,Xray and Skeleton,30.718109130859375,Mamography and Breast,13.48601245880127
50393,CMIC-111k/Xray/Skeleton/12951.png,Xray and Skeleton,27.59200096130371,OCT and Retina,8.352290153503418
