id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
44332,CMIC-111k/Xray/Chest/106111337169988693038323274011777746837_0yin7u.png,Xray and Chest,5.577993869781494,Fundus and Retina,7.2410993576049805
44333,CMIC-111k/Xray/Chest/person113_bacteria_543.jpg,Xray and Chest,31.730510711669922,Ultrasound and Baby,25.29867172241211
44334,CMIC-111k/Xray/Chest/person554_bacteria_2322.jpg,Xray and Chest,33.097679138183594,Ultrasound and Baby,26.099822998046875
44335,CMIC-111k/Xray/Chest/person1757_bacteria_4599.jpg,Xray and Chest,35.0920295715332,Endoscopy and Gastroent,15.89664077758789
44336,CMIC-111k/Xray/Chest/IM-0350-0001.jpg,Xray and Chest,31.94597625732422,MRI and Alzheimer,18.36518669128418
44337,CMIC-111k/Xray/Chest/NORMAL2-IM-1256-0001.jpg,Xray and Chest,29.78715705871582,Endoscopy and Gastroent,13.144205093383789
44338,CMIC-111k/Xray/Chest/person266_bacteria_1237.jpg,Xray and Chest,33.243446350097656,OCT and Retina,9.443807601928711
44339,CMIC-111k/Xray/Chest/IM-0636-0001.jpg,Xray and Chest,29.809967041015625,Fundus and Retina,16.74152374267578
44340,CMIC-111k/Xray/Chest/person54_bacteria_257.jpg,Xray and Chest,33.688743591308594,Ultrasound and Baby,25.061378479003906
44341,CMIC-111k/Xray/Chest/person467_virus_961.jpg,Xray and Chest,34.32502746582031,OCT and Retina,11.197834968566895
44342,CMIC-111k/Xray/Chest/person161_bacteria_759.jpg,Xray and Chest,35.98369598388672,Xray and Skeleton,27.557846069335938
44343,CMIC-111k/Xray/Chest/person547_bacteria_2296.jpg,Xray and Chest,33.810401916503906,Xray and Dental,25.385643005371094
44344,CMIC-111k/Xray/Chest/person155_bacteria_730.jpg,Xray and Chest,33.52351379394531,MRI and Alzheimer,16.79822540283203
44345,CMIC-111k/Xray/Chest/person935_virus_1597.jpg,Xray and Chest,32.6732292175293,Xray and Skeleton,25.821353912353516
44346,CMIC-111k/Xray/Chest/person321_virus_648.jpg,Xray and Chest,28.80537986755371,Xray and Dental,22.745094299316406
44347,CMIC-111k/Xray/Chest/IM-0250-0001.jpg,Xray and Chest,30.76984214782715,OCT and Retina,18.328872680664062
44348,CMIC-111k/Xray/Chest/person1085_virus_1797.jpg,Xray and Chest,29.32282066345215,Ultrasound and Carotid,20.18144989013672
44349,CMIC-111k/Xray/Chest/person1536_virus_2673.jpg,Xray and Chest,32.18244171142578,Mamography and Breast,21.50713348388672
44350,CMIC-111k/Xray/Chest/person1428_virus_2442.jpg,Xray and Chest,32.886070251464844,Endoscopy and Gastroent,16.679725646972656
44351,CMIC-111k/Xray/Chest/person474_virus_971.jpg,Xray and Chest,31.543678283691406,OCT and Retina,13.310617446899414
44352,CMIC-111k/Xray/Chest/person38_bacteria_192.jpg,Xray and Chest,33.2000732421875,Ultrasound and Ovary,15.002490997314453
44353,CMIC-111k/Xray/Chest/person1324_virus_2285.jpg,Xray and Chest,33.81837463378906,CT and Heart,25.664325714111328
44354,CMIC-111k/Xray/Chest/person141_bacteria_676.jpg,Xray and Chest,32.322593688964844,MRI and Alzheimer,12.387418746948242
44355,CMIC-111k/Xray/Chest/person1343_bacteria_3411.jpg,Xray and Chest,30.683338165283203,MRI and Alzheimer,14.21262264251709
44356,CMIC-111k/Xray/Chest/person544_virus_1076.jpg,Xray and Chest,28.50223159790039,CT and Heart,21.153396606445312
44357,CMIC-111k/Xray/Chest/NORMAL2-IM-0651-0001.jpg,Xray and Chest,30.24150848388672,MRI and Brain,15.582977294921875
44358,CMIC-111k/Xray/Chest/person359_bacteria_1642.jpg,Xray and Chest,31.516929626464844,MRI and Alzheimer,22.821260452270508
44359,CMIC-111k/Xray/Chest/person1225_virus_2076.jpg,Xray and Chest,32.12293243408203,Xray and Skeleton,27.735191345214844
44360,CMIC-111k/Xray/Chest/person406_bacteria_1820.jpg,Xray and Chest,32.68894958496094,Fundus and Retina,17.480316162109375
44361,CMIC-111k/Xray/Chest/person1081_virus_1793.jpg,Xray and Chest,31.066776275634766,CT and Heart,25.335126876831055
44362,CMIC-111k/Xray/Chest/IM-0527-0001.jpg,Xray and Chest,31.947952270507812,CT and Chest,26.807167053222656
44363,CMIC-111k/Xray/Chest/person80_bacteria_392.jpg,Xray and Chest,33.45543670654297,MRI and Brain,18.38451385498047
44364,CMIC-111k/Xray/Chest/person585_bacteria_2415.jpg,Xray and Chest,33.222801208496094,Fundus and Retina,15.137996673583984
44365,CMIC-111k/Xray/Chest/121369866312829737404259612004787672904_od40ao.png,Xray and Chest,15.593647003173828,CT and Chest,15.449238777160645
