id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
68079,CMIC-111k/Ultrasound/Ovary/1263.jpg,Ultrasound and Ovary,35.2454833984375,Xray and Chest,6.470120906829834
68080,CMIC-111k/Ultrasound/Ovary/0881.jpg,Ultrasound and Ovary,34.65641784667969,MRI and Brain,12.639610290527344
68081,CMIC-111k/Ultrasound/Ovary/1093.jpg,Ultrasound and Ovary,29.570823669433594,Ultrasound and Brain,16.48987579345703
68082,CMIC-111k/Ultrasound/Ovary/1081.jpg,Ultrasound and Ovary,34.190914154052734,Xray and Chest,15.1739501953125
68083,CMIC-111k/Ultrasound/Ovary/0468.jpg,Ultrasound and Ovary,35.59131622314453,Ultrasound and Breast,21.97393035888672
68084,CMIC-111k/Ultrasound/Ovary/0837.jpg,Ultrasound and Ovary,34.279014587402344,MRI and Alzheimer,6.172659873962402
68085,CMIC-111k/Ultrasound/Ovary/0830.jpg,Ultrasound and Ovary,33.659889221191406,OCT and Retina,10.467672348022461
68086,CMIC-111k/Ultrasound/Ovary/0532.jpg,Ultrasound and Ovary,37.514625549316406,Ultrasound and Carotid,22.396305084228516
68087,CMIC-111k/Ultrasound/Ovary/1361.jpg,Ultrasound and Ovary,33.26032638549805,CT and Brain,9.880844116210938
68088,CMIC-111k/Ultrasound/Ovary/0590.jpg,Ultrasound and Ovary,33.06074142456055,CT and Chest,13.030574798583984
68089,CMIC-111k/Ultrasound/Ovary/1192.jpg,Ultrasound and Ovary,31.965377807617188,CT and Chest,11.595208168029785
68090,CMIC-111k/Ultrasound/Ovary/0326.jpg,Ultrasound and Ovary,32.58390426635742,Mamography and Breast,12.613021850585938
68091,CMIC-111k/Ultrasound/Ovary/1302.jpg,Ultrasound and Ovary,35.004432678222656,OCT and Retina,10.404937744140625
68092,CMIC-111k/Ultrasound/Ovary/0153.jpg,Ultrasound and Ovary,32.85128402709961,Xray and Chest,12.627525329589844
68093,CMIC-111k/Ultrasound/Ovary/1256.jpg,Ultrasound and Ovary,34.312232971191406,Ultrasound and Breast,20.09720230102539
68094,CMIC-111k/Ultrasound/Ovary/0050.jpg,Ultrasound and Ovary,29.671968460083008,OCT and Retina,17.16827964782715
68095,CMIC-111k/Ultrasound/Ovary/0282.jpg,Ultrasound and Ovary,31.751056671142578,Fundus and Retina,10.887279510498047
68096,CMIC-111k/Ultrasound/Ovary/0965.jpg,Ultrasound and Ovary,35.01258850097656,MRI and Brain,13.915882110595703
68097,CMIC-111k/Ultrasound/Ovary/0205.jpg,Ultrasound and Ovary,32.76319122314453,Xray and Dental,2.840963125228882
68098,CMIC-111k/Ultrasound/Ovary/0503.jpg,Ultrasound and Ovary,33.397186279296875,Ultrasound and Baby,20.848194122314453
68099,CMIC-111k/Ultrasound/Ovary/1115.jpg,Ultrasound and Ovary,33.70497512817383,Ultrasound and Brain,19.68907928466797
68100,CMIC-111k/Ultrasound/Ovary/0083.jpg,Ultrasound and Ovary,32.02123260498047,Xray and Chest,7.1953206062316895
68101,CMIC-111k/Ultrasound/Ovary/0256.jpg,Ultrasound and Ovary,32.84049987792969,Endoscopy and Gastroent,15.863012313842773
68102,CMIC-111k/Ultrasound/Ovary/0766.jpg,Ultrasound and Ovary,32.42665481567383,MRI and Brain,12.856547355651855
68103,CMIC-111k/Ultrasound/Ovary/0310.jpg,Ultrasound and Ovary,35.44000244140625,CT and Heart,6.4290452003479
68104,CMIC-111k/Ultrasound/Ovary/0285.jpg,Ultrasound and Ovary,31.58203887939453,Ultrasound and Carotid,21.398805618286133
68105,CMIC-111k/Ultrasound/Ovary/0426.jpg,Ultrasound and Ovary,31.97591209411621,Endoscopy and Gastroent,18.829235076904297
68106,CMIC-111k/Ultrasound/Ovary/1038.jpg,Ultrasound and Ovary,35.595794677734375,Dermoscopy and Skin,6.405239582061768
