id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
33253,CMIC-111k/OCT/Retina/amd_8892126_1.jpg,OCT and Retina,32.72069549560547,MRI and Alzheimer,17.881547927856445
33254,CMIC-111k/OCT/Retina/dme_5991787_2.jpg,OCT and Retina,34.36905288696289,Dermoscopy and Skin,13.42469596862793
33255,CMIC-111k/OCT/Retina/no_8617991_4.jpg,OCT and Retina,34.02686309814453,Ultrasound and Ovary,7.711897850036621
33256,CMIC-111k/OCT/Retina/amd_3221755_4.jpg,OCT and Retina,34.75921630859375,MRI and Brain,18.730867385864258
33257,CMIC-111k/OCT/Retina/amd_9284220_2.jpg,OCT and Retina,32.24335479736328,MRI and Brain,19.84646224975586
33258,CMIC-111k/OCT/Retina/amd_2158716_2.jpg,OCT and Retina,35.75270080566406,Dermoscopy and Skin,14.52053451538086
33259,CMIC-111k/OCT/Retina/amd_7627128_1.jpg,OCT and Retina,33.05071258544922,CT and Brain,20.528053283691406
33260,CMIC-111k/OCT/Retina/no_1722482_2.jpg,OCT and Retina,34.23162841796875,Mamography and Breast,6.586353302001953
33261,CMIC-111k/OCT/Retina/amd_6308512_1.jpg,OCT and Retina,34.166297912597656,CT and Chest,12.647651672363281
33262,CMIC-111k/OCT/Retina/amd_9494284_1.jpg,OCT and Retina,35.179473876953125,Mamography and Breast,5.584766387939453
33263,CMIC-111k/OCT/Retina/amd_9036624_1.jpg,OCT and Retina,34.87302780151367,Xray and Dental,16.924400329589844
33264,CMIC-111k/OCT/Retina/amd_5689194_3.jpg,OCT and Retina,30.962074279785156,Dermoscopy and Skin,16.657737731933594
33265,CMIC-111k/OCT/Retina/amd_9131995_1.jpg,OCT and Retina,34.7623291015625,Fundus and Retina,23.435270309448242
33266,CMIC-111k/OCT/Retina/amd_8625904_2.jpg,OCT and Retina,33.88713836669922,Ultrasound and Ovary,3.9357099533081055
33267,CMIC-111k/OCT/Retina/amd_8471655_3.jpg,OCT and Retina,35.744781494140625,MRI and Brain,19.921527862548828
33268,CMIC-111k/OCT/Retina/vid_6783248_1.jpg,OCT and Retina,31.045948028564453,CT and Chest,12.626113891601562
33269,CMIC-111k/OCT/Retina/dme_7200781_1.jpg,OCT and Retina,34.42963409423828,Endoscopy and Gastroent,17.993175506591797
