id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
62325,CMIC-111k/Xray/Dental/999.jpg,Xray and Dental,32.14293670654297,CT and Brain,21.11935806274414
62326,CMIC-111k/Xray/Dental/716.jpg,Xray and Dental,33.21189880371094,MRI and Brain,21.48929214477539
62327,CMIC-111k/Xray/Dental/826.jpg,Xray and Dental,32.69950866699219,CT and Chest,22.571170806884766
62328,CMIC-111k/Xray/Dental/563.jpg,Xray and Dental,32.61708450317383,CT and Heart,21.840011596679688
62329,CMIC-111k/Xray/Dental/46.jpg,Xray and Dental,32.578773498535156,Ultrasound and Breast,19.04510498046875
62330,CMIC-111k/Xray/Dental/407.jpg,Xray and Dental,33.53578567504883,Ultrasound and Carotid,23.667688369750977
62331,CMIC-111k/Xray/Dental/491.jpg,Xray and Dental,32.442176818847656,CT and Chest,22.004180908203125
62332,CMIC-111k/Xray/Dental/202.jpg,Xray and Dental,32.252418518066406,Ultrasound and Baby,19.96109390258789
62333,CMIC-111k/Xray/Dental/586.jpg,Xray and Dental,32.14175033569336,CT and Brain,21.886024475097656
62334,CMIC-111k/Xray/Dental/709.jpg,Xray and Dental,33.16004943847656,Ultrasound and Brain,20.476612091064453
62335,CMIC-111k/Xray/Dental/850.jpg,Xray and Dental,32.25333786010742,Fundus and Retina,19.200008392333984
62336,CMIC-111k/Xray/Dental/218.jpg,Xray and Dental,32.60041809082031,CT and Chest,21.92350959777832
62337,CMIC-111k/Xray/Dental/1046.jpg,Xray and Dental,33.54596710205078,Ultrasound and Breast,18.941024780273438
62338,CMIC-111k/Xray/Dental/369.jpg,Xray and Dental,32.5669059753418,OCT and Retina,23.097976684570312
62339,CMIC-111k/Xray/Dental/910.jpg,Xray and Dental,31.976360321044922,Ultrasound and Breast,20.4953670501709
62340,CMIC-111k/Xray/Dental/670.jpg,Xray and Dental,32.121559143066406,Ultrasound and Breast,19.640960693359375
62341,CMIC-111k/Xray/Dental/426.jpg,Xray and Dental,32.780418395996094,Ultrasound and Carotid,23.10122299194336
62342,CMIC-111k/Xray/Dental/195.jpg,Xray and Dental,32.74355697631836,MRI and Brain,20.74122428894043
62343,CMIC-111k/Xray/Dental/188.jpg,Xray and Dental,31.362163543701172,Xray and Skeleton,26.019672393798828
62344,CMIC-111k/Xray/Dental/388.jpg,Xray and Dental,31.924333572387695,Ultrasound and Breast,18.655277252197266
62345,CMIC-111k/Xray/Dental/158.jpg,Xray and Dental,31.958759307861328,MRI and Brain,20.29641342163086
62346,CMIC-111k/Xray/Dental/805.jpg,Xray and Dental,30.616790771484375,Xray and Chest,28.784225463867188
62347,CMIC-111k/Xray/Dental/452.jpg,Xray and Dental,33.213844299316406,Xray and Skeleton,27.351329803466797
62348,CMIC-111k/Xray/Dental/495.jpg,Xray and Dental,32.295997619628906,CT and Brain,20.577436447143555
62349,CMIC-111k/Xray/Dental/823.jpg,Xray and Dental,32.79831314086914,Mamography and Breast,21.053569793701172
62350,CMIC-111k/Xray/Dental/1044.jpg,Xray and Dental,32.978694915771484,Ultrasound and Ovary,20.21666145324707
62351,CMIC-111k/Xray/Dental/392.jpg,Xray and Dental,31.167892456054688,MRI and Brain,22.94942855834961
62352,CMIC-111k/Xray/Dental/445.jpg,Xray and Dental,31.940059661865234,Ultrasound and Ovary,21.2952880859375
62353,CMIC-111k/Xray/Dental/266.jpg,Xray and Dental,33.852882385253906,Ultrasound and Breast,19.78900146484375
62354,CMIC-111k/Xray/Dental/473.jpg,Xray and Dental,33.430137634277344,Endoscopy and Gastroent,22.639921188354492
62355,CMIC-111k/Xray/Dental/119.jpg,Xray and Dental,32.87934112548828,Fundus and Retina,20.24862289428711
62356,CMIC-111k/Xray/Dental/930.jpg,Xray and Dental,32.94668197631836,Ultrasound and Ovary,21.553165435791016
62357,CMIC-111k/Xray/Dental/817.jpg,Xray and Dental,32.69609069824219,CT and Heart,22.97510528564453
62358,CMIC-111k/Xray/Dental/153.jpg,Xray and Dental,32.74226379394531,MRI and Alzheimer,21.393192291259766
62359,CMIC-111k/Xray/Dental/723.jpg,Xray and Dental,32.922550201416016,Ultrasound and Ovary,21.257198333740234
62360,CMIC-111k/Xray/Dental/247.jpg,Xray and Dental,32.991371154785156,Dermoscopy and Skin,18.142457962036133
