id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
0,CMIC-111k/Dermoscopy/Skin/ls1639.jpg,Dermoscopy and Skin,32.13888168334961,Ultrasound and Breast,23.936187744140625
1,CMIC-111k/Dermoscopy/Skin/ls1769.jpg,Dermoscopy and Skin,31.926300048828125,Endoscopy and Gastroent,27.950496673583984
2,CMIC-111k/Dermoscopy/Skin/ls10483.jpg,Dermoscopy and Skin,32.02082061767578,Fundus and Retina,24.344945907592773
3,CMIC-111k/Dermoscopy/Skin/ls0011.jpg,Dermoscopy and Skin,32.46830368041992,Xray and Chest,21.028091430664062
4,CMIC-111k/Dermoscopy/Skin/ls1110.jpg,Dermoscopy and Skin,32.34864807128906,OCT and Retina,21.97360610961914
5,CMIC-111k/Dermoscopy/Skin/ls10595.jpg,Dermoscopy and Skin,31.999507904052734,Fundus and Retina,23.680946350097656
6,CMIC-111k/Dermoscopy/Skin/nv5911.jpg,Dermoscopy and Skin,33.398841857910156,Ultrasound and Ovary,24.147525787353516
7,CMIC-111k/Dermoscopy/Skin/nv6325.jpg,Dermoscopy and Skin,30.485916137695312,Ultrasound and Breast,23.773773193359375
8,CMIC-111k/Dermoscopy/Skin/ls10524.jpg,Dermoscopy and Skin,29.743139266967773,Mamography and Breast,26.030532836914062
9,CMIC-111k/Dermoscopy/Skin/ls2063.jpg,Dermoscopy and Skin,33.527687072753906,Xray and Skeleton,20.50772476196289
10,CMIC-111k/Dermoscopy/Skin/nv6114.jpg,Dermoscopy and Skin,30.8609676361084,CT and Heart,20.270092010498047
11,CMIC-111k/Dermoscopy/Skin/nv6316.jpg,Dermoscopy and Skin,30.989192962646484,Fundus and Retina,23.170013427734375
12,CMIC-111k/Dermoscopy/Skin/ls2126.jpg,Dermoscopy and Skin,34.47669219970703,Ultrasound and Breast,26.07897186279297
13,CMIC-111k/Dermoscopy/Skin/ls2104.jpg,Dermoscopy and Skin,31.065933227539062,Ultrasound and Breast,24.436138153076172
14,CMIC-111k/Dermoscopy/Skin/ls1029.jpg,Dermoscopy and Skin,32.47229766845703,MRI and Brain,19.52251434326172
15,CMIC-111k/Dermoscopy/Skin/nv6457.jpg,Dermoscopy and Skin,32.79209899902344,Xray and Skeleton,19.206100463867188
16,CMIC-111k/Dermoscopy/Skin/ls0451.jpg,Dermoscopy and Skin,31.707735061645508,Fundus and Retina,23.800376892089844
17,CMIC-111k/Dermoscopy/Skin/ls2396.jpg,Dermoscopy and Skin,32.153751373291016,MRI and Brain,22.698665618896484
18,CMIC-111k/Dermoscopy/Skin/ls0823.jpg,Dermoscopy and Skin,31.743093490600586,Ultrasound and Ovary,22.19739532470703
19,CMIC-111k/Dermoscopy/Skin/nv1681.jpg,Dermoscopy and Skin,32.95380401611328,Xray and Skeleton,22.000518798828125
20,CMIC-111k/Dermoscopy/Skin/nv0085.jpg,Dermoscopy and Skin,30.15816307067871,CT and Brain,19.618043899536133
21,CMIC-111k/Dermoscopy/Skin/ls0979.jpg,Dermoscopy and Skin,33.759559631347656,CT and Chest,25.882030487060547
22,CMIC-111k/Dermoscopy/Skin/ls0865.jpg,Dermoscopy and Skin,32.37252426147461,MRI and Alzheimer,22.61666488647461
23,CMIC-111k/Dermoscopy/Skin/ls0821.jpg,Dermoscopy and Skin,31.256038665771484,MRI and Brain,19.88134002685547
24,CMIC-111k/Dermoscopy/Skin/nv2288.jpg,Dermoscopy and Skin,31.507280349731445,OCT and Retina,24.60272979736328
25,CMIC-111k/Dermoscopy/Skin/ls10090.jpg,Dermoscopy and Skin,34.542266845703125,Mamography and Breast,27.5853214263916
26,CMIC-111k/Dermoscopy/Skin/nv2682.jpg,Dermoscopy and Skin,32.78273010253906,Ultrasound and Ovary,23.941226959228516
27,CMIC-111k/Dermoscopy/Skin/ls0498.jpg,Dermoscopy and Skin,31.766626358032227,Xray and Dental,21.872587203979492
28,CMIC-111k/Dermoscopy/Skin/ls1485.jpg,Dermoscopy and Skin,30.844409942626953,Ultrasound and Brain,18.500944137573242
29,CMIC-111k/Dermoscopy/Skin/nv1734.jpg,Dermoscopy and Skin,33.1158561706543,OCT and Retina,21.968364715576172
30,CMIC-111k/Dermoscopy/Skin/nv2429.jpg,Dermoscopy and Skin,29.685441970825195,Ultrasound and Carotid,22.167787551879883
31,CMIC-111k/Dermoscopy/Skin/nv0578.jpg,Dermoscopy and Skin,32.40061950683594,Xray and Skeleton,20.82357406616211
32,CMIC-111k/Dermoscopy/Skin/nv2453.jpg,Dermoscopy and Skin,33.13548278808594,Xray and Chest,23.458972930908203
33,CMIC-111k/Dermoscopy/Skin/ls0191.jpg,Dermoscopy and Skin,32.36756134033203,Xray and Skeleton,19.425296783447266
34,CMIC-111k/Dermoscopy/Skin/nv4656.jpg,Dermoscopy and Skin,27.37079620361328,Xray and Skeleton,20.72374725341797
35,CMIC-111k/Dermoscopy/Skin/ls10203.jpg,Dermoscopy and Skin,31.11258888244629,Xray and Skeleton,22.418113708496094
36,CMIC-111k/Dermoscopy/Skin/nv5653.jpg,Dermoscopy and Skin,33.4696159362793,CT and Brain,21.86715316772461
